Subject,Subject.readInstructions,Subject.gender,Subject.age,Subject.ethnicity,Subject.education,Subject.nativelang,Subject.languages,Subject.location,Condition,Word,Status,Lure,LureTalker,Task,Judgment,JudgmentCorrect,Talker,Attribution,AttributionCorrect,AttributionLureTalker,TrialCorrect
R_a3lhLyVIReJqlDr,Yes,Male,28,White,graduated high school,english,english,Plattsburgh  New York,1,sit,old,False,NA,Math,old,True,conner,deshaun,False,NA,False
R_a3lhLyVIReJqlDr,Yes,Male,28,White,graduated high school,english,english,Plattsburgh  New York,1,slay,old,False,NA,Math,old,True,conner,conner,True,NA,True
R_a3lhLyVIReJqlDr,Yes,Male,28,White,graduated high school,english,english,Plattsburgh  New York,1,sleep,new,True,deshaun,NA,old,False,NA,deshaun,False,True,False
R_a3lhLyVIReJqlDr,Yes,Male,28,White,graduated high school,english,english,Plattsburgh  New York,1,slumber,old,False,NA,Recall,old,True,deshaun,deshaun,True,NA,True
R_a3lhLyVIReJqlDr,Yes,Male,28,White,graduated high school,english,english,Plattsburgh  New York,1,smother,old,False,NA,Math,old,True,conner,Unknown,NA,NA,False
R_a3lhLyVIReJqlDr,Yes,Male,28,White,graduated high school,english,english,Plattsburgh  New York,1,snooze,old,False,NA,Recall,new,False,deshaun,NA,NA,NA,False
R_a3lhLyVIReJqlDr,Yes,Male,28,White,graduated high school,english,english,Plattsburgh  New York,1,soft,new,True,deshaun,NA,new,True,NA,NA,NA,NA,False
R_a3lhLyVIReJqlDr,Yes,Male,28,White,graduated high school,english,english,Plattsburgh  New York,1,sports,new,False,NA,NA,old,False,NA,deshaun,False,NA,False
R_a3lhLyVIReJqlDr,Yes,Male,28,White,graduated high school,english,english,Plattsburgh  New York,1,stool,old,False,NA,Math,old,True,conner,Unknown,NA,NA,False
R_a3lhLyVIReJqlDr,Yes,Male,28,White,graduated high school,english,english,Plattsburgh  New York,1,sweet,new,True,conner,NA,old,False,NA,Unknown,NA,NA,False
R_a3lhLyVIReJqlDr,Yes,Male,28,White,graduated high school,english,english,Plattsburgh  New York,1,thief,new,False,NA,NA,old,False,NA,conner,False,NA,False
R_a3lhLyVIReJqlDr,Yes,Male,28,White,graduated high school,english,english,Plattsburgh  New York,1,thorn,old,False,NA,Math,old,True,deshaun,Unknown,NA,NA,False
R_a3lhLyVIReJqlDr,Yes,Male,28,White,graduated high school,english,english,Plattsburgh  New York,1,thread,old,False,NA,Math,new,False,deshaun,NA,NA,NA,False
R_a3lhLyVIReJqlDr,Yes,Male,28,White,graduated high school,english,english,Plattsburgh  New York,1,thug,new,False,NA,NA,old,False,NA,conner,False,NA,False
R_a3lhLyVIReJqlDr,Yes,Male,28,White,graduated high school,english,english,Plattsburgh  New York,1,tiger,old,False,NA,Recall,old,True,conner,deshaun,False,NA,False
R_a3lhLyVIReJqlDr,Yes,Male,28,White,graduated high school,english,english,Plattsburgh  New York,1,trigger,old,False,NA,Recall,old,True,conner,conner,True,NA,True
R_a3lhLyVIReJqlDr,Yes,Male,28,White,graduated high school,english,english,Plattsburgh  New York,1,trouble,new,True,deshaun,NA,old,False,NA,conner,False,False,False
R_a3lhLyVIReJqlDr,Yes,Male,28,White,graduated high school,english,english,Plattsburgh  New York,1,trust,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_a3lhLyVIReJqlDr,Yes,Male,28,White,graduated high school,english,english,Plattsburgh  New York,1,truth,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_a3lhLyVIReJqlDr,Yes,Male,28,White,graduated high school,english,english,Plattsburgh  New York,1,untrustworthy,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_a3lhLyVIReJqlDr,Yes,Male,28,White,graduated high school,english,english,Plattsburgh  New York,1,violence,new,False,NA,NA,old,False,NA,conner,False,NA,False
R_a3lhLyVIReJqlDr,Yes,Male,28,White,graduated high school,english,english,Plattsburgh  New York,1,weather,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_a3lhLyVIReJqlDr,Yes,Male,28,White,graduated high school,english,english,Plattsburgh  New York,1,white,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,africa,old,False,NA,Recall,old,True,conner,conner,True,NA,True
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,anger,new,True,conner,NA,old,False,NA,conner,False,True,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,apple,old,False,NA,Recall,old,True,conner,conner,True,NA,True
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,athlete,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,bait,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,basketball,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,bed,old,False,NA,Recall,new,False,deshaun,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,black,new,True,conner,NA,new,True,NA,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,chair,new,True,conner,NA,old,False,NA,deshaun,False,False,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,cherry,old,False,NA,Recall,new,False,conner,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,cold,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,color,old,False,NA,Math,new,False,conner,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,compete,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,criminal,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,cup,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,death,old,False,NA,Math,new,False,conner,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,dentist,old,False,NA,Recall,new,False,deshaun,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,doctor,new,True,deshaun,NA,new,True,NA,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,feather,old,False,NA,Math,new,False,deshaun,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,feline,old,False,NA,Recall,old,True,conner,conner,True,NA,True
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,fib,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,fight,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,frigid,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,fruit,new,True,conner,NA,old,False,NA,conner,False,True,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,fudge,old,False,NA,Math,new,False,conner,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,fur,old,False,NA,Math,new,False,deshaun,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,gang,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,garbage,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,goat,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,goblet,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,government,old,False,NA,Math,new,False,deshaun,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,gun,new,True,conner,NA,old,False,NA,deshaun,False,False,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,handle,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,hard,old,False,NA,Math,new,False,deshaun,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,hatred,old,False,NA,Recall,new,False,conner,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,hill,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,homicide,old,False,NA,Recall,old,True,conner,conner,True,NA,True
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,honey,old,False,NA,Math,new,False,conner,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,hot,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,ire,old,False,NA,Recall,old,True,conner,conner,True,NA,True
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,jail,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,kill,new,True,conner,NA,old,False,NA,conner,False,True,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,kind,old,False,NA,Math,new,False,conner,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,law,new,True,deshaun,NA,old,False,NA,deshaun,False,True,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,lie,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,life,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,lion,new,True,conner,NA,old,False,NA,conner,False,True,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,mad,old,False,NA,Recall,new,False,conner,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,military,old,False,NA,Math,new,False,conner,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,mountain,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,mug,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,needle,new,True,deshaun,NA,old,False,NA,deshaun,False,True,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,nurse,old,False,NA,Recall,old,True,deshaun,deshaun,True,NA,True
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,officer,old,False,NA,Math,old,True,deshaun,conner,False,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,patient,old,False,NA,Recall,old,True,deshaun,deshaun,True,NA,True
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,peak,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,pear,old,False,NA,Recall,old,True,conner,deshaun,False,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,pistol,old,False,NA,Math,old,True,conner,conner,True,NA,True
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,police,old,False,NA,Recall,old,True,deshaun,conner,False,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,prick,old,False,NA,Math,old,True,deshaun,deshaun,True,NA,True
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,prison,new,False,NA,NA,old,False,NA,conner,False,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,punishment,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,punk,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,recliner,old,False,NA,Math,old,True,conner,deshaun,False,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,rights,old,False,NA,Math,new,False,deshaun,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,rob,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,robber,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,rubbish,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,school,old,False,NA,Recall,new,False,deshaun,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,sewage,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,sit,old,False,NA,Math,new,False,conner,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,slay,old,False,NA,Recall,new,False,conner,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,sleep,new,True,deshaun,NA,new,True,NA,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,slumber,old,False,NA,Recall,old,True,deshaun,conner,False,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,smother,old,False,NA,Recall,new,False,conner,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,snooze,old,False,NA,Recall,new,False,deshaun,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,soft,new,True,deshaun,NA,new,True,NA,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,sports,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,stool,old,False,NA,Math,old,True,conner,conner,True,NA,True
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,sweet,new,True,conner,NA,new,True,NA,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,thief,new,False,NA,NA,old,False,NA,conner,False,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,thorn,old,False,NA,Math,new,False,deshaun,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,thread,old,False,NA,Math,old,True,deshaun,deshaun,True,NA,True
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,thug,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,tiger,old,False,NA,Recall,new,False,conner,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,trigger,old,False,NA,Math,old,True,conner,conner,True,NA,True
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,trouble,new,True,deshaun,NA,new,True,NA,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,trust,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,truth,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,untrustworthy,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,violence,new,False,NA,NA,old,False,NA,deshaun,False,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,weather,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2zl8BONsF3Jye8J,Yes,Male,27,White,graduated college,english,english,Auburn  WA,1,white,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_1eOTnvRgsUEkzyr,Yes,Male,43,White,graduated college,English,English,Desloge  Missouri  USA,1,africa,old,False,NA,Math,old,True,conner,deshaun,False,NA,False
R_1eOTnvRgsUEkzyr,Yes,Male,43,White,graduated college,English,English,Desloge  Missouri  USA,1,anger,new,True,conner,NA,old,False,NA,deshaun,False,False,False
R_1eOTnvRgsUEkzyr,Yes,Male,43,White,graduated college,English,English,Desloge  Missouri  USA,1,apple,old,False,NA,Math,old,True,conner,conner,True,NA,True
R_1eOTnvRgsUEkzyr,Yes,Male,43,White,graduated college,English,English,Desloge  Missouri  USA,1,athlete,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_1eOTnvRgsUEkzyr,Yes,Male,43,White,graduated college,English,English,Desloge  Missouri  USA,1,bait,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_1eOTnvRgsUEkzyr,Yes,Male,43,White,graduated college,English,English,Desloge  Missouri  USA,1,basketball,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_1eOTnvRgsUEkzyr,Yes,Male,43,White,graduated college,English,English,Desloge  Missouri  USA,1,bed,old,False,NA,Math,old,True,deshaun,deshaun,True,NA,True
R_1eOTnvRgsUEkzyr,Yes,Male,43,White,graduated college,English,English,Desloge  Missouri  USA,1,black,new,True,conner,NA,old,False,NA,deshaun,False,False,False
R_1eOTnvRgsUEkzyr,Yes,Male,43,White,graduated college,English,English,Desloge  Missouri  USA,1,chair,new,True,conner,NA,old,False,NA,conner,False,True,False
R_1eOTnvRgsUEkzyr,Yes,Male,43,White,graduated college,English,English,Desloge  Missouri  USA,1,cherry,old,False,NA,Math,old,True,conner,conner,True,NA,True
R_1eOTnvRgsUEkzyr,Yes,Male,43,White,graduated college,English,English,Desloge  Missouri  USA,1,cold,new,False,NA,NA,old,False,NA,deshaun,False,NA,False
R_1eOTnvRgsUEkzyr,Yes,Male,43,White,graduated college,English,English,Desloge  Missouri  USA,1,color,old,False,NA,Math,old,True,conner,deshaun,False,NA,False
R_1eOTnvRgsUEkzyr,Yes,Male,43,White,graduated college,English,English,Desloge  Missouri  USA,1,compete,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_1eOTnvRgsUEkzyr,Yes,Male,43,White,graduated college,English,English,Desloge  Missouri  USA,1,criminal,new,False,NA,NA,old,False,NA,deshaun,False,NA,False
R_1eOTnvRgsUEkzyr,Yes,Male,43,White,graduated college,English,English,Desloge  Missouri  USA,1,cup,new,False,NA,NA,old,False,NA,Unknown,NA,NA,False
R_1eOTnvRgsUEkzyr,Yes,Male,43,White,graduated college,English,English,Desloge  Missouri  USA,1,death,old,False,NA,Math,old,True,conner,Unknown,NA,NA,False
R_1eOTnvRgsUEkzyr,Yes,Male,43,White,graduated college,English,English,Desloge  Missouri  USA,1,dentist,old,False,NA,Math,old,True,deshaun,conner,False,NA,False
R_1eOTnvRgsUEkzyr,Yes,Male,43,White,graduated college,English,English,Desloge  Missouri  USA,1,doctor,new,True,deshaun,NA,old,False,NA,conner,False,False,False
R_1eOTnvRgsUEkzyr,Yes,Male,43,White,graduated college,English,English,Desloge  Missouri  USA,1,feather,old,False,NA,Recall,new,False,deshaun,NA,NA,NA,False
R_1eOTnvRgsUEkzyr,Yes,Male,43,White,graduated college,English,English,Desloge  Missouri  USA,1,feline,old,False,NA,Math,new,False,conner,NA,NA,NA,False
R_1eOTnvRgsUEkzyr,Yes,Male,43,White,graduated college,English,English,Desloge  Missouri  USA,1,fib,new,False,NA,NA,new,True,NA,NA,NA,NA,False
